HomeCentral
 Falkenstrasse 20
 8630 Rueti
 Datum: 09.01.15 00:00
 
 Startzeit: 2015-01-09 00:00:24 +0100
 70	29	29	29	89	92	16	0	255
 115	29	29	29	89	92	17	0	255
 160	29	29	29	89	92	14	0	255
 206	29	29	29	89	92	16	0	255
 251	29	29	29	89	92	14	0	255
 296	29	29	29	89	92	14	0	255
 342	29	29	29	89	92	14	0	255
 387	29	29	29	89	92	14	0	255
 433	29	29	29	89	92	16	0	255
 478	29	29	29	89	92	16	0	255
 523	29	29	29	89	92	16	0	255
 569	29	29	29	89	92	16	0	255
 614	29	29	29	89	92	16	0	255
 659	29	29	29	89	92	16	0	255
 705	29	29	29	89	92	16	0	255
 750	29	29	29	89	92	14	0	255
 795	29	29	29	89	92	16	0	255
 841	29	29	29	89	92	16	0	255
 886	29	29	29	89	92	16	0	255
 931	29	29	29	89	92	16	0	255
 977	29	29	29	89	92	16	0	255
 1022	29	29	29	89	92	16	0	255
 1067	29	29	29	89	92	16	0	255
 1113	29	29	29	89	92	16	0	255
 1158	29	29	29	89	92	16	0	255
 1204	29	29	29	89	92	16	0	255
 1252	29	29	29	89	92	14	0	255
 1294	29	29	29	89	92	16	0	255
 1340	29	29	29	89	92	16	0	255
 1385	29	29	29	89	92	16	0	255
 1430	29	29	29	89	92	16	0	255
 1476	29	29	29	89	92	14	0	255
 1521	29	29	29	89	92	16	0	255
 1566	29	29	29	89	92	17	0	255
 1612	29	29	29	89	92	16	0	255
 1657	29	29	29	89	92	16	0	255
 1702	29	29	29	89	92	16	0	255
 1748	29	29	29	89	91	16	0	255
 1793	29	29	29	89	91	16	0	255
 1838	29	29	29	89	92	16	0	255
 1884	29	29	29	89	91	16	0	255
 1929	29	29	29	89	91	14	0	255
 1975	29	29	29	89	92	16	0	255
 2020	29	29	29	89	92	16	0	255
 2065	29	29	29	89	91	17	0	255
 2111	29	29	29	89	91	17	0	255
 2156	29	29	29	89	91	16	0	255
 2201	29	29	29	89	91	16	0	255
 2247	29	29	29	89	91	16	0	255
 2292	29	29	29	89	91	16	0	255
 2337	29	29	29	89	91	17	0	255
 2383	29	29	29	89	91	16	0	255
 2432	29	29	29	89	91	16	0	255
 2473	29	29	29	89	91	16	0	255
 2519	29	29	29	89	91	16	0	255
 2564	29	29	29	89	91	17	0	255
 2610	29	29	29	89	91	17	0	255
 2655	29	29	29	89	91	16	0	255
 2700	29	29	29	89	91	17	0	255
 2746	29	29	29	89	91	17	0	255
 2791	29	29	29	89	91	17	0	255
 2836	29	29	29	89	91	17	0	255
 2882	29	29	29	89	91	17	0	255
 2927	29	29	29	89	91	17	0	255
 2972	29	29	29	89	91	17	0	255
 3018	29	29	29	89	91	16	0	255
 3063	29	29	29	89	91	17	0	255
 3108	29	29	29	89	91	16	0	255
 3154	29	29	29	89	91	17	0	255
