14	12	31	00	00	25	25	26	89	92	6	0	255
 14	12	31	00	02	25	25	26	89	92	6	0	255
 14	12	31	00	04	25	25	26	89	92	5	0	255
 14	12	31	00	06	25	25	26	89	92	6	0	255
 14	12	31	00	08	25	25	26	89	92	6	0	255
 14	12	31	00	10	25	25	26	89	92	6	0	255
 14	12	31	00	12	25	25	26	89	92	6	0	255
 14	12	31	00	14	25	25	26	89	92	5	0	255
 14	12	31	00	16	25	25	26	89	92	6	0	255
 14	12	31	00	18	25	25	26	89	92	6	0	255
 14	12	31	00	20	25	25	26	89	92	5	0	255
 14	12	31	00	22	25	25	26	89	92	5	0	255
 14	12	31	00	24	25	25	26	89	92	5	0	255
 14	12	31	00	26	25	25	26	89	92	5	0	255
 14	12	31	00	28	25	25	26	89	92	6	0	255
 14	12	31	00	30	25	25	26	89	92	6	0	255
 14	12	31	00	32	25	25	26	89	92	6	0	255
 14	12	31	00	34	25	25	26	89	92	6	0	255
 14	12	31	00	36	25	25	26	89	92	5	0	255
 14	12	31	00	38	25	25	26	89	92	5	0	255
 14	12	31	00	40	25	25	26	89	92	6	0	255
 14	12	31	00	42	25	25	26	89	92	5	0	255
 14	12	31	00	44	25	25	26	89	92	6	0	255
 14	12	31	00	46	25	25	26	89	92	5	0	255
 14	12	31	00	48	25	25	26	89	92	6	0	255
 14	12	31	00	50	25	25	26	89	92	5	0	255
 14	12	31	00	52	25	25	26	89	92	5	0	255
 14	12	31	00	54	25	25	26	89	92	5	0	255
 14	12	31	00	56	25	25	26	89	92	6	0	255
 14	12	31	00	58	25	25	26	89	92	5	0	255
 14	12	31	01	00	25	25	26	89	92	6	0	255
 14	12	31	01	02	25	25	26	89	92	6	0	255
 14	12	31	01	04	25	25	26	89	92	5	0	255
 14	12	31	01	06	25	25	26	89	92	5	0	255
 14	12	31	01	08	25	25	26	89	92	5	0	255
 14	12	31	01	10	25	25	26	89	92	6	0	255
 14	12	31	01	12	25	25	26	89	92	6	0	255
 14	12	31	01	14	25	25	26	89	91	6	0	255
 14	12	31	01	16	25	25	26	89	92	5	0	255
 14	12	31	01	18	25	25	26	89	91	5	0	255
 14	12	31	01	20	25	25	26	89	91	5	0	255
 14	12	31	01	22	25	25	26	89	91	5	0	255
 14	12	31	01	24	25	25	26	89	91	6	0	255
 14	12	31	01	26	25	25	26	89	91	6	0	255
 14	12	31	01	28	25	25	26	89	91	5	0	255
 14	12	31	01	30	25	25	26	89	91	6	0	255
 14	12	31	01	32	25	25	26	89	91	6	0	255
 14	12	31	01	34	25	25	26	89	91	5	0	255
 14	12	31	01	36	25	25	26	89	91	5	0	255
 14	12	31	01	38	25	25	26	89	91	6	0	255
 14	12	31	01	40	25	25	26	89	91	5	0	255
 14	12	31	01	42	25	25	26	89	91	5	0	255
 14	12	31	01	44	25	25	26	89	91	5	0	255
 14	12	31	01	46	25	25	26	89	91	5	0	255
 14	12	31	01	48	25	25	26	89	91	5	0	255
 14	12	31	01	50	25	25	26	89	91	5	0	255
 14	12	31	01	52	25	25	26	89	91	5	0	255
 14	12	31	01	54	25	25	26	89	91	5	0	255
 14	12	31	01	56	25	25	26	89	91	5	0	255
 14	12	31	01	58	25	25	26	89	91	5	0	255
 14	12	31	02	00	25	25	26	89	91	5	0	255
 14	12	31	02	02	25	25	26	89	91	5	16	255
 14	12	31	02	04	25	25	26	89	91	6	16	255
 14	12	31	02	06	25	25	26	89	91	5	16	255
 14	12	31	02	08	25	25	26	90	92	5	16	255
 14	12	31	02	10	25	25	26	90	92	6	16	255
 14	12	31	02	12	25	25	26	91	93	6	0	255
 14	12	31	02	14	25	25	26	91	93	5	0	255
 14	12	31	02	16	25	25	26	91	93	6	0	255
 14	12	31	02	18	25	25	26	91	93	5	0	255
 14	12	31	02	20	25	25	26	91	93	5	0	255
 14	12	31	02	22	25	25	26	91	93	6	0	255
 14	12	31	02	24	25	25	26	91	93	6	0	255
 14	12	31	02	26	25	25	26	91	93	5	0	255
 14	12	31	02	28	25	25	26	91	93	6	0	255
 14	12	31	02	30	25	25	26	91	93	5	0	255
 14	12	31	02	32	25	25	26	91	93	6	0	255
 14	12	31	02	34	25	25	26	91	93	5	0	255
 14	12	31	02	36	25	25	26	91	93	5	0	255
 14	12	31	02	38	25	25	26	91	93	5	0	255
 14	12	31	02	40	25	25	26	91	93	6	0	255
 14	12	31	02	42	25	26	26	91	93	5	0	255
 14	12	31	02	44	25	26	26	91	93	6	0	255
 14	12	31	02	46	25	26	26	91	93	5	0	255
 14	12	31	02	48	25	26	26	91	93	6	0	255
 14	12	31	02	50	25	25	26	91	93	6	0	255
 14	12	31	02	52	25	26	26	91	93	5	0	255
 14	12	31	02	54	25	26	26	91	93	5	0	255
 14	12	31	02	56	25	25	26	91	93	6	0	255
 14	12	31	02	58	25	26	26	91	93	5	0	255
 14	12	31	03	00	25	26	26	91	93	5	0	255
 14	12	31	03	02	25	26	26	91	93	5	0	255
 14	12	31	03	04	25	26	26	91	93	6	0	255
 14	12	31	03	06	25	26	26	91	93	5	0	255
 14	12	31	03	08	25	26	26	91	93	6	0	255
 14	12	31	03	10	25	26	26	91	93	5	0	255
 14	12	31	03	12	25	26	26	91	93	5	0	255
 14	12	31	03	14	25	26	26	91	93	6	0	255
 14	12	31	03	16	25	26	26	91	93	5	0	255
 14	12	31	03	18	25	26	26	91	93	5	0	255
 14	12	31	03	20	25	26	26	91	93	5	0	255
