14	06	18	00	00	65	64	98	150	162	34	0	255
 14	06	18	00	02	65	64	98	149	162	34	0	255
 14	06	18	00	04	65	64	98	149	162	34	0	255
 14	06	18	00	06	65	64	97	149	162	34	0	255
 14	06	18	00	08	65	64	97	149	162	34	0	255
 14	06	18	00	10	65	64	97	149	162	34	0	255
 14	06	18	00	12	65	63	97	149	162	34	0	255
 14	06	18	00	14	65	63	97	149	162	34	0	255
 14	06	18	00	16	65	63	97	149	162	34	0	255
 14	06	18	00	18	65	63	97	149	162	34	0	255
 14	06	18	00	20	65	63	97	149	162	32	0	255
 14	06	18	00	22	65	63	97	149	162	32	0	255
 14	06	18	00	24	65	63	97	149	162	32	0	255
 14	06	18	00	26	65	63	97	149	162	32	0	255
 14	06	18	00	28	65	63	97	149	162	32	0	255
 14	06	18	00	30	65	63	97	149	162	32	0	255
 14	06	18	00	32	65	63	97	149	162	32	0	255
 14	06	18	00	34	65	63	97	149	162	32	0	255
 14	06	18	00	36	65	63	97	149	162	32	0	255
 14	06	18	00	38	65	63	97	149	162	31	0	255
 14	06	18	00	40	65	63	97	149	162	31	0	255
 14	06	18	00	42	65	63	97	149	162	31	0	255
 14	06	18	00	44	65	63	97	149	162	32	0	255
 14	06	18	00	46	65	63	97	149	162	31	0	255
 14	06	18	00	48	65	63	97	149	162	32	0	255
 14	06	18	00	50	65	63	96	149	162	32	0	255
 14	06	18	00	52	65	63	96	149	162	31	0	255
 14	06	18	00	54	65	63	96	149	162	31	0	255
 14	06	18	00	56	65	63	96	149	162	31	0	255
 14	06	18	00	58	65	63	96	149	162	31	0	255
 14	06	18	01	00	65	63	96	149	162	31	0	255
 14	06	18	01	02	65	63	96	149	162	31	0	255
 14	06	18	01	04	65	63	96	149	162	31	0	255
 14	06	18	01	06	65	63	96	149	162	31	0	255
 14	06	18	01	08	65	63	96	149	162	30	0	255
 14	06	18	01	10	65	63	96	149	162	30	0	255
 14	06	18	01	12	65	63	96	149	161	30	0	255
 14	06	18	01	14	65	63	96	149	161	30	0	255
 14	06	18	01	16	65	63	96	149	161	30	0	255
 14	06	18	01	18	65	63	96	149	161	30	0	255
 14	06	18	01	20	65	63	96	149	161	30	0	255
 14	06	18	01	22	65	63	96	149	161	30	0	255
 14	06	18	01	24	65	63	96	149	161	30	0	255
 14	06	18	01	26	65	63	96	149	161	30	0	255
 14	06	18	01	28	65	63	96	149	161	30	0	255
 14	06	18	01	30	65	63	96	149	161	30	0	255
 14	06	18	01	32	65	63	96	149	161	30	0	255
 14	06	18	01	34	65	63	96	149	161	29	0	255
 14	06	18	01	36	65	63	95	149	161	30	0	255
 14	06	18	01	38	65	63	95	149	161	30	0	255
 14	06	18	01	40	65	63	95	149	161	29	0	255
 14	06	18	01	42	64	63	95	149	161	30	0	255
 14	06	18	01	44	64	63	95	149	161	29	0	255
 14	06	18	01	46	65	63	95	149	161	29	0	255
 14	06	18	01	48	64	63	95	149	161	29	0	255
 14	06	18	01	50	64	63	95	149	161	29	0	255
 14	06	18	01	52	64	63	95	149	161	29	0	255
 14	06	18	01	54	64	63	95	149	161	29	0	255
 14	06	18	01	56	64	63	95	149	161	29	0	255
 14	06	18	01	58	64	63	95	149	161	29	0	255
 14	06	18	02	00	64	63	95	149	161	29	0	255
 14	06	18	02	02	64	63	95	149	161	29	0	255
 14	06	18	02	04	64	63	95	149	161	29	0	255
 14	06	18	02	06	64	63	95	149	161	29	0	255
 14	06	18	02	08	64	62	95	149	161	28	0	255
 14	06	18	02	10	64	63	95	149	161	28	0	255
 14	06	18	02	12	64	62	95	149	161	29	0	255
 14	06	18	02	14	64	62	95	149	161	29	0	255
 14	06	18	02	16	64	62	95	149	161	28	0	255
 14	06	18	02	18	64	62	95	149	161	28	0	255
 14	06	18	02	20	64	62	95	149	161	29	0	255
 14	06	18	02	22	64	62	95	149	161	29	0	255
 14	06	18	02	24	64	62	95	149	161	29	0	255
 14	06	18	02	26	64	62	95	149	161	28	0	255
 14	06	18	02	28	64	62	94	149	161	28	0	255
 14	06	18	02	30	64	62	94	149	160	28	0	255
 14	06	18	02	32	64	62	94	149	160	28	0	255
 14	06	18	02	34	64	62	94	149	160	28	0	255
 14	06	18	02	36	64	62	94	149	160	26	0	255
 14	06	18	02	38	64	62	94	149	160	26	0	255
 14	06	18	02	40	64	62	94	149	160	28	0	255
 14	06	18	02	42	64	62	94	149	160	28	0	255
 14	06	18	02	44	64	62	94	149	160	28	0	255
 14	06	18	02	46	64	62	94	149	160	26	0	255
 14	06	18	02	48	64	62	94	149	160	28	0	255
 14	06	18	02	50	64	62	94	149	160	28	0	255
 14	06	18	02	52	64	62	94	149	160	26	0	255
 14	06	18	02	54	64	62	94	149	160	28	0	255
 14	06	18	02	56	64	62	94	149	160	26	0	255
 14	06	18	02	58	64	62	94	148	160	26	0	255
 14	06	18	03	00	64	62	94	148	160	28	0	255
 14	06	18	03	00	64	62	94	148	160	26	0	255
 14	06	18	03	02	64	62	94	148	160	26	0	255
