HomeCentral
 Falkenstrasse 20
 8630 Rueti
 Datum: 20.11.14 00:00
 
 Startzeit: 2014-11-20 00:00:36 +0100
 82	37	37	34	96	98	2	0	255
 127	37	37	34	96	98	2	0	255
 172	37	37	34	96	98	2	0	255
 218	37	37	34	96	98	2	0	255
 263	37	37	34	96	98	3	0	255
 308	37	37	34	96	98	2	0	255
 354	37	37	34	96	98	2	0	255
 399	37	37	34	96	98	2	0	255
 445	37	37	34	96	98	2	0	255
 490	37	37	34	96	98	2	0	255
 581	37	37	34	96	98	2	0	255
 626	37	37	34	96	98	2	0	255
 717	37	37	34	96	98	3	0	255
 762	37	37	34	96	98	2	0	255
 853	37	37	34	96	98	2	0	255
 898	37	37	34	96	98	2	0	255
 943	37	37	34	96	98	3	0	255
 989	37	37	34	96	98	2	0	255
 1034	37	37	34	96	98	2	0	255
 1079	37	37	34	96	98	2	0	255
 1125	37	37	34	96	98	0	0	255
 1170	37	37	34	96	98	2	0	255
 1215	37	37	34	96	98	2	0	255
 1261	37	37	34	96	98	3	0	255
 1306	37	37	34	96	98	2	0	255
 1352	37	37	34	96	98	2	0	255
 1397	37	37	34	96	98	2	0	255
 1442	37	37	34	96	98	2	0	255
 1488	37	37	34	96	98	2	0	255
 1533	37	37	34	96	98	0	0	255
 1578	37	37	34	96	98	0	0	255
 1624	37	37	34	96	98	2	0	255
 1669	37	37	34	96	98	2	0	255
 1714	37	37	34	96	98	2	0	255
 1760	37	37	34	96	98	2	0	255
 1805	37	37	34	96	98	2	0	255
 1850	37	37	34	96	98	2	0	255
 1896	37	37	34	96	98	2	0	255
 1941	37	37	34	96	98	2	0	255
 1986	36	37	34	96	98	0	0	255
 2032	37	37	34	96	98	3	0	255
 2077	36	37	34	96	98	0	0	255
 2123	37	37	34	96	98	2	0	255
 2168	37	37	34	96	98	3	0	255
 2214	37	37	34	96	98	2	0	255
 2259	36	37	34	96	98	2	0	255
 2304	37	37	34	96	98	0	0	255
 2349	37	37	34	96	98	2	0	255
 2395	37	37	34	96	98	2	0	255
 2440	36	37	34	95	98	0	0	255
 2485	37	36	34	96	98	2	0	255
 2531	36	37	34	95	98	2	0	255
 2576	36	37	34	95	98	2	0	255
 2621	37	37	34	95	98	2	0	255
 2667	36	37	34	95	98	2	0	255
 2712	36	37	34	95	98	3	0	255
 2757	36	37	34	95	98	2	0	255
 2803	37	37	34	95	98	0	0	255
 2848	36	37	34	95	98	2	0	255
 2894	36	36	34	95	98	2	0	255
 2939	36	36	34	95	98	2	0	255
 2984	36	36	34	95	98	2	0	255
 3030	36	36	34	95	98	2	0	255
 3075	36	37	34	95	98	2	0	255
 3120	36	36	34	95	98	2	0	255
 3166	36	36	34	95	98	2	0	255
 3211	36	36	34	95	98	2	0	255
 3302	36	36	34	95	98	0	0	255
 3347	36	36	34	95	98	2	0	255
 3392	36	36	34	95	98	2	0	255
 3438	36	36	33	95	98	0	0	255
 3483	36	36	33	95	98	2	0	255
 3528	36	36	33	95	98	2	0	255
 3574	36	36	33	95	98	2	0	255
 3619	36	36	33	95	98	2	0	255
 3664	36	36	33	95	98	2	0	255
 3755	36	36	33	95	98	2	0	255
 3801	36	36	33	95	98	0	0	255
 3846	36	36	33	95	98	2	0	255
 3891	36	36	33	95	98	2	0	255
 3937	36	37	33	95	98	2	0	255
 3982	36	36	33	95	98	2	0	255
 4027	36	36	33	95	98	0	0	255
 4073	36	36	33	95	98	0	0	255
 4118	36	36	33	95	98	0	0	255
 4164	36	36	33	95	98	2	0	255
 4209	36	36	33	95	97	0	0	255
 4254	36	36	33	95	97	0	0	255
 4299	36	36	33	95	97	0	0	255
 4345	36	36	33	95	97	0	0	255
 4391	36	36	33	95	97	0	0	255
 4435	36	36	33	95	97	2	0	255
 4481	36	36	33	95	97	2	0	255
 4526	36	36	33	95	97	0	0	255
 4572	36	36	33	95	97	0	0	255
 4617	36	36	33	95	97	0	0	255
 4663	36	36	33	95	97	0	0	255
 4708	36	36	33	95	97	0	0	255
 4753	36	36	33	95	97	2	0	255
 4798	36	36	33	95	97	0	0	255
 4844	36	36	33	95	97	0	0	255
 4889	36	36	33	95	97	0	0	255
 4935	36	36	33	95	97	0	0	255
 4980	36	36	33	95	97	0	0	255
 5025	36	36	33	95	97	0	0	255
 5070	36	36	33	95	97	0	0	255
 5116	36	36	33	95	97	0	0	255
 5161	36	36	33	95	97	0	0	255
 5207	36	36	34	95	97	0	0	255
 5252	36	36	33	95	97	0	0	255
 5297	36	36	33	95	97	0	0	255
