2012	3	21	95260	599	159.031719532554
2012	3	22	100967	665	151.83007518797
2012	3	23	113341	649	174.639445300462
2012	3	24	91396	569	160.625659050967
2012	3	25	79761	462	172.642857142857
2012	3	26	105888	616	171.896103896104
2012	3	27	97636	709	137.709449929478
2012	3	28	108831	636	171.117924528302
2012	3	29	103433	622	166.290996784566
2012	3	30	44124	319	138.319749216301
2012	3	31	99662	638	156.210031347962
2012	4	1	75378	494	152.587044534413
2012	4	2	107486	655	164.100763358779
2012	4	3	56544	386	146.487046632124
2012	4	4	35410	346	102.341040462428
2012	4	5	20390	394	51.751269035533
2012	4	6	36198	439	82.4555808656037
2012	4	7	6443	60	107.383333333333
2012	4	8	17679	164	107.798780487805
2012	4	9	45685	493	92.6673427991886
2012	4	10	88085	768	114.694010416667
2012	4	11	14730	172	85.6395348837209
2012	4	12	47368	580	81.6689655172414
2012	4	13	33595	527	63.7476280834915
2012	4	14	22884	403	56.7841191066998
2012	4	15	17327	338	51.2633136094675
2012	4	16	28630	594	48.1986531986532
2012	4	17	79504	727	109.359009628611
2012	4	18	36363	478	76.0732217573222
2012	4	19	85879	720	119.276388888889
2012	4	20	42328	485	87.2742268041237
2012	4	21	74317	616	120.644480519481
2012	4	22	62706	505	124.170297029703
2012	4	23	93790	761	123.245729303548
2012	4	24	27765	279	99.5161290322581
2012	4	25	75991	648	117.270061728395
2012	4	26	119681	830	144.193975903614
2012	4	27	101714	620	164.054838709677
2012	4	28	126147	704	179.186079545455
2012	4	29	84298	595	141.67731092437
2012	4	30	69812	744	93.8333333333333
2012	5	1	74127	739	100.307171853857
2012	5	2	58729	523	112.292543021033
2012	5	3	104775	746	140.449061662198
2012	5	4	148661	888	167.411036036036
2012	5	5	45967	400	114.9175
2012	5	6	35763	336	106.4375
2012	5	7	99168	787	126.007623888183
2012	5	8	91886	684	134.336257309942
2012	5	9	59654	398	149.884422110553
2012	5	10	118579	780	152.024358974359
2012	5	11	124185	720	172.479166666667
2012	5	12	573	10	57.3
2012	5	13	65782	531	123.883239171375
2012	5	14	119852	693	172.946608946609
2012	5	15	45035	249	180.863453815261
2012	5	16	11345	71	159.788732394366
2012	5	17	149402	834	179.139088729017
2012	5	18	27669	168	164.696428571429
2012	5	19	134041	748	179.199197860963
2012	5	20	62688	383	163.676240208877
2012	5	21	79475	584	136.087328767123
2012	5	22	59657	402	148.400497512438
2012	5	23	48008	325	147.716923076923
2012	5	24	103383	615	168.10243902439
2012	5	25	118538	667	177.718140929535
2012	5	26	117935	658	179.232522796353
2012	5	27	120099	719	167.036161335188
2012	5	28	124063	733	169.253751705321
2012	5	29	119712	671	178.408345752608
2012	5	30	109026	621	175.565217391304
2012	5	31	109071	614	177.64006514658
2012	6	1	27341	220	124.277272727273
2012	6	2	142328	828	171.893719806763
2012	6	3	26548	153	173.516339869281
2012	6	4	44827	417	107.498800959233
2012	6	5	95095	600	158.491666666667
2012	6	6	6039	48	125.8125
2012	6	7	85669	617	138.847649918963
2012	6	8	16427	180	91.2611111111111
2012	6	9	59460	437	136.064073226545
2012	6	10	67280	501	134.291417165669
2012	6	11	71527	446	160.374439461883
2012	6	12	5004	72	69.5
2012	6	13	58614	522	112.287356321839
