28.02.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	147.00	258.00	167.50	111.00	32.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

01.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	104.50	361.00	405.50	852.50	903.00	778.00	46.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00

02.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	466.00	209.50	914.00	1366.50	1508.00	1126.00	501.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00

03.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	263.00	554.50	508.00	1161.00	770.00	528.00	227.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00

04.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	288.00	902.00	935.00	1293.50	1241.00	908.00	419.50	294.50	42.00	0.00	0.00	0.00	0.00	0.00	0.00

05.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00	120.50	112.50	106.00	110.50	96.50	112.50	162.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

06.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	174.00	262.50	398.00	892.00	1042.50	156.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

07.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.50	544.50	1104.00	1591.00	1601.50	1741.00	1360.50	1169.00	612.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00

08.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	320.50	960.00	1454.00	1618.50	1727.50	1501.50	1099.50	466.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00

09.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	381.00	1025.50	1414.50	1710.00	1666.00	1507.00	1071.50	382.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

10.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	446.50	968.00	1023.00	0.00	349.50	556.00	90.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00

11.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	46.00	406.50	195.50	839.00	1201.50	1732.50	1513.00	1147.50	541.50	0.00	0.00	0.00	0.00	0.50	0.00	0.00

12.03.11	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	174.00	1039.50	1547.50	1946.50	1247.50	0.00	0.00	218.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00

13.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

14.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	58.00	772.50	1610.00	2028.50	2376.50	2290.50	1807.50	824.00	138.50	0.00	0.00	0.00	0.00	0.00	0.00	0.50

15.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	616.50	887.50	866.50	1867.50	1976.00	1471.00	523.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

16.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77.50	412.00	633.00	159.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

17.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

18.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	39.00	40.50	314.00	307.50	729.00	823.00	448.00	117.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00

19.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

20.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	710.50	1453.50	1767.00	1499.50	2071.00	1839.00	1445.00	785.00	99.50	0.00	0.00	0.00	0.00	0.00	0.00

21.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	146.50	1196.00	1603.00	1803.50	1827.50	1613.00	1160.50	546.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

22.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.50	675.50	1292.00	1589.00	1705.00	1627.00	1348.50	859.50	0.00	0.00	0.00	0.00	0.00	0.00

23.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	393.00	995.50	1332.50	1528.00	1432.00	1200.50	753.50	269.50	-280.00	-751.00	0.00	0.00	0.00	0.00	0.00

24.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	117.00	664.00	1227.50	1511.50	1622.50	1588.00	1331.00	818.50	215.50	-275.50	-334.00	0.00	0.00	0.00	0.00	0.00

25.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	382.00	964.00	1276.00	1598.50	1458.00	1163.50	60.00	8.00	-315.00	-746.50	-227.50	0.00	0.00	0.00	0.00

26.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	148.00	591.50	979.00	453.50	166.00	508.00	252.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

27.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	72.00	874.50	80.50	45.00	162.50	709.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

28.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	201.50	1080.50	1314.50	520.50	0.00	0.00	0.00	0.00	0.00	0.00

29.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.00	545.00	1344.00	1601.50	1706.00	1697.00	1584.00	1096.50	505.50	0.00	0.00	0.00	0.00	0.00	0.00

30.03.11	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	95.00	361.50	638.00	278.50	729.00	42.00	0.00	0.00	0.00	0.00	0.50

31.03.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	251.00	527.50	1208.50	803.00	78.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

01.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	181.00	832.50	1336.50	985.50	1773.00	1444.00	1472.50	1123.50	562.00	8.50	0.00	0.00	0.00	0.00	0.00

02.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	81.50	674.00	1212.00	1556.00	1808.50	1697.00	1417.00	1009.00	460.50	-115.50	-533.50	-273.50	0.00	0.00	0.00

03.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	392.00	1019.50	1325.00	1483.00	1124.50	372.00	-14.50	119.50	-421.00	-660.50	-170.00	0.00	0.00	0.00

04.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	72.50	11.00	349.50	704.00	450.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00

05.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.00	644.00	1213.50	1661.50	1745.50	1577.50	1114.50	660.00	425.50	-235.00	-529.50	0.00	0.00	0.00	0.00

06.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	422.00	1009.00	1406.00	1407.50	1381.00	111.00	0.00	2.50	-259.50	-697.00	-320.50	0.00	0.00	0.00

07.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	390.50	927.00	1326.00	1598.00	1483.00	45.50	0.00	42.50	-227.00	-669.00	-177.00	0.00	0.00	0.00

08.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	490.50	958.00	1423.50	1636.00	1491.00	1184.00	0.00	0.00	-146.00	-681.50	-416.50	0.00	0.00	0.00

09.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.50	458.00	863.50	1335.00	1436.50	1343.00	42.50	0.00	-1.00	-197.50	-686.00	-386.50	0.00	0.00	0.00

10.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	569.50	998.50	1325.50	1435.50	1335.00	541.50	0.00	38.50	-279.50	-636.00	-122.00	0.00	0.00	0.00

11.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	103.50	613.50	992.00	1321.00	1280.00	1227.50	1183.00	119.00	0.00	-382.00	-654.00	-75.00	0.00	0.00	0.00

12.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

13.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.00	206.00	462.00	706.50	791.00	1324.00	1002.50	887.50	184.00	0.00	0.00	0.00	0.00	0.00	0.00

14.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	294.00	632.00	464.50	54.50	0.00	45.00	612.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00

15.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	227.00	767.50	1134.50	473.50	550.50	821.00	888.00	1094.50	642.00	38.00	0.00	0.00	0.00	0.00	0.00

16.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	672.50	1615.00	1691.00	1493.00	1363.00	897.50	401.00	0.00	0.00	0.00	0.00	0.00	0.00

