HomeCentral
Falkenstrasse 20
8630 Rueti
Datum: 28.02.15 00:00

Startzeit: 2015-02-28 00:00:19 +0100
65	28	28	28	91	93	6	0	255
110	28	28	28	91	93	6	0	255
155	28	28	28	91	93	6	0	255
201	28	28	28	91	93	6	0	255
246	28	28	28	91	93	7	0	255
291	28	28	28	91	93	6	0	255
337	28	28	28	91	93	6	0	255
427	28	28	28	91	93	6	0	255
473	28	28	28	91	93	6	0	255
522	28	29	28	91	93	6	0	255
563	28	29	28	91	93	6	0	255
609	28	28	28	91	93	6	0	255
654	28	28	28	91	93	6	0	255
699	28	29	28	91	93	6	0	255
745	28	28	28	91	93	7	0	255
790	28	28	28	91	93	7	0	255
836	28	29	28	91	93	6	0	255
881	28	29	28	91	93	7	0	255
926	28	29	28	91	93	7	0	255
972	28	29	28	91	93	6	0	255
1017	28	29	28	91	93	6	0	255
1062	28	29	28	91	93	6	0	255
1108	28	29	28	91	93	6	0	255
1153	28	29	28	91	93	6	0	255
1244	28	29	28	91	93	6	0	255
1289	28	29	28	91	93	6	0	255
1339	28	29	28	91	93	6	0	255
1380	28	29	28	91	93	7	0	255
1425	29	29	28	91	93	6	0	255
1470	29	29	28	91	93	6	0	255
1516	29	29	28	91	93	6	0	255
1606	29	29	28	91	93	6	0	255
1652	29	29	28	91	93	6	0	255
1697	29	29	28	91	93	6	0	255
1788	29	29	28	91	93	6	0	255
1833	29	29	28	91	93	6	0	255
1879	28	29	28	91	93	6	0	255
1924	29	29	28	91	93	7	0	255
1969	29	29	28	91	93	7	0	255
2015	29	29	28	91	93	6	0	255
2060	29	29	29	91	93	7	0	255
2105	29	29	28	91	93	6	0	255
2151	29	29	28	91	93	6	0	255
2196	29	29	28	91	93	6	0	255
2241	29	29	28	91	93	6	0	255
2287	29	29	28	91	93	6	0	255
2332	29	29	28	91	93	6	0	255
2377	29	29	28	91	93	7	0	255
2423	29	29	28	91	93	7	0	255
2468	29	29	28	91	93	6	0	255
2514	29	29	27	91	93	6	0	255
2559	29	29	27	91	93	6	0	255
2604	29	29	27	91	93	6	0	255
2650	29	29	27	91	93	6	0	255
2695	29	29	27	91	93	6	0	255
2740	29	29	27	91	93	7	0	255
2786	29	29	27	91	93	6	0	255
2876	29	29	27	91	93	6	0	255
2922	29	29	27	91	93	6	0	255
2967	29	29	27	91	93	6	0	255
3012	29	29	27	91	93	6	0	255
3058	29	29	27	91	93	6	0	255
3103	29	29	27	91	93	6	0	255
3148	29	29	27	91	93	6	0	255
3194	29	29	27	91	93	6	0	255
3239	29	29	27	91	93	6	0	255
3284	29	29	27	91	93	6	0	255
3330	29	29	27	91	93	6	0	255
3375	29	29	27	91	93	7	0	255
3421	29	29	27	91	93	6	0	255
3466	29	29	27	91	93	6	0	255
3511	29	29	27	91	93	6	0	255
3557	29	29	27	91	93	6	0	255
3602	29	29	27	91	93	6	0	255
3647	29	29	27	91	93	5	0	255
3693	29	29	27	91	93	6	0	255
3738	29	29	27	91	93	6	0	255
3784	29	29	27	91	93	6	0	255
3831	29	29	27	91	93	6	0	255
3874	29	29	27	91	93	6	0	255
3919	29	29	27	91	93	6	0	255
3965	29	29	27	91	93	6	0	255
4010	29	29	27	91	93	6	0	255
4059	29	29	27	91	93	6	0	255
4120	29	29	27	91	93	7	0	255
4146	29	29	27	91	93	6	0	255
4296	29	29	27	91	93	6	0	255
4345	29	29	27	91	93	6	0	255
4377	29	29	27	91	93	6	0	255
4421	29	29	27	91	93	6	0	255
4464	29	29	27	91	93	6	0	255
4509	29	29	27	91	93	6	0	255
4554	29	29	27	91	93	6	0	255
4603	29	29	27	91	93	6	0	255
4674	29	29	27	91	93	6	0	255
4690	29	29	27	91	93	6	0	255
4749	29	29	27	91	93	7	0	255
4781	29	29	27	91	93	6	0	255
4844	29	29	27	91	93	6	0	255
4885	29	29	27	91	93	6	0	255
4917	29	29	27	91	93	6	0	255
4962	29	29	27	91	93	7	0	255
5008	29	29	27	91	93	6	0	255
