2013	5	31	7755	138	56.195652173913
2013	6	1	12384	254	48.755905511811
2013	6	2	36061	584	61.7482876712329
2013	6	3	54982	636	86.4496855345912
2013	6	4	102018	786	129.793893129771
2013	6	5	108433	633	171.300157977883
2013	6	6	148646	857	173.449241540257
2013	6	7	106810	620	172.274193548387
2013	6	8	112119	639	175.460093896714
2013	6	9	53440	345	154.898550724638
2013	6	10	56565	518	109.198841698842
2013	6	11	50402	437	115.336384439359
2013	6	12	122015	788	154.841370558376
2013	6	13	139832	797	175.447929736512
2013	6	14	31816	299	106.408026755853
2013	6	15	83117	653	127.284839203675
2013	6	16	133491	795	167.91320754717
2013	6	17	105130	591	177.884940778342
2013	6	18	103520	594	174.276094276094
2013	6	19	91452	548	166.883211678832
2013	6	20	80470	452	178.030973451327
2013	6	21	63038	366	172.234972677596
2013	6	22	82659	512	161.443359375
2013	6	23	1385	17	81.4705882352941
2013	6	24	38984	475	82.0715789473684
2013	6	25	58639	548	107.005474452555
2013	6	26	71876	679	105.855670103093
2013	6	27	52542	525	100.08
2013	6	28	81959	642	127.66199376947
2013	6	29	3297	54	61.0555555555556
2013	6	30	104604	869	120.372842347526
2013	7	1	126703	729	173.803840877915
2013	7	2	115512	667	173.181409295352
2013	7	3	9758	138	70.7101449275362
2013	7	4	63845	507	125.927021696252
2013	7	5	89492	656	136.420731707317
2013	7	6	108614	688	157.869186046512
2013	7	7	95267	559	170.42397137746
2013	7	8	112627	643	175.158631415241
2013	7	9	104648	586	178.580204778157
2013	7	10	126733	713	177.746143057504
2013	7	11	72548	422	171.914691943128
2013	7	12	122552	713	171.882187938289
2013	7	13	115537	663	174.26395173454
2013	7	14	112315	627	179.130781499203
2013	7	15	108781	608	178.916118421053
2013	7	16	107517	605	177.714049586777
2013	7	17	65550	386	169.818652849741
2013	7	18	100691	605	166.431404958678
2013	7	19	116150	659	176.251896813354
2013	7	20	129112	738	174.948509485095
2013	7	21	111007	631	175.92234548336
2013	7	22	99142	556	178.312949640288
2013	7	23	82597	440	187.720454545455
2013	7	24	37803	233	162.244635193133
2013	7	25	86344	509	169.634577603143
2013	7	26	118145	671	176.07302533532
2013	7	27	115330	672	171.622023809524
2013	7	28	92584	529	175.017013232514
2013	7	29	6741	86	78.3837209302326
2013	7	30	94845	632	150.071202531646
2013	7	31	131064	745	175.924832214765
2013	8	1	114609	656	174.708841463415
2013	8	2	122831	712	172.515449438202
2013	8	3	101299	572	177.096153846154
2013	8	4	112210	639	175.602503912363
2013	8	5	88711	492	180.306910569106
2013	8	6	112756	652	172.938650306748
2013	8	7	58642	475	123.456842105263
2013	8	8	26209	337	77.7715133531157
2013	8	9	18604	295	63.064406779661
2013	8	10	107413	787	136.484116899619
2013	8	11	104605	702	149.009971509972
2013	8	12	112471	698	161.13323782235
2013	8	13	84323	551	153.036297640653
2013	8	14	68281	444	153.786036036036
2013	8	15	111381	714	155.995798319328
2013	8	16	133210	825	161.466666666667
2013	8	17	88837	459	193.544662309368
2013	8	19	21439	172	124.645348837209
2013	8	20	96436	568	169.781690140845
2013	8	21	123727	690	179.314492753623
2013	8	22	109574	611	179.335515548282
2013	8	23	108427	601	180.410981697171
2013	8	24	19017	148	128.493243243243
2013	8	25	76508	598	127.939799331104
2013	8	26	75463	488	154.637295081967
2013	8	27	26807	303	88.4719471947195
2013	8	28	35411	394	89.8756345177665
2013	8	29	109050	800	136.3125
2013	8	30	119950	687	174.599708879185
2013	8	31	113810	631	180.364500792393
2013	9	1	59331	350	169.517142857143
2013	9	2	100353	609	164.783251231527
2013	9	3	104284	560	186.221428571429
2013	9	4	98149	538	182.433085501859
2013	9	5	93612	518	180.718146718147
2013	9	6	112485	627	179.401913875598
2013	9	7	101651	564	180.232269503546
2013	9	8	3366	36	93.5
2013	9	9	89626	614	145.970684039088
2013	9	10	0	0	0
2013	9	11	31872	325	98.0676923076923
2013	9	12	8255	125	66.04
2013	9	13	79505	669	118.841554559043
2013	9	14	81179	591	137.358714043993
2013	9	15	41076	382	107.528795811518
2013	9	16	2632	42	62.6666666666667
2013	9	17	58147	573	101.478184991274
2013	9	18	44366	488	90.9139344262295
2013	9	19	45063	517	87.1624758220503
2013	9	20	50818	448	113.433035714286
2013	9	21	102110	633	161.3112164297
2013	9	22	97069	585	165.929914529915
2013	9	23	120178	670	179.370149253731
2013	9	24	129643	759	170.807641633729
2013	9	25	124828	701	178.071326676177
2013	9	26	30092	337	89.2937685459941
2013	9	27	58144	492	118.178861788618
2013	9	28	69307	587	118.069846678024
2013	9	29	19554	190	102.915789473684
2013	9	30	9832	160	61.45
2013	10	1	24043	382	62.9397905759162
2013	10	2	42967	501	85.7624750499002
2013	10	3	53649	444	120.831081081081
2013	10	4	41611	356	116.884831460674
2013	10	5	31935	355	89.9577464788732
2013	10	6	30249	433	69.8591224018476
2013	10	7	25677	367	69.9645776566757
2013	10	8	16550	271	61.070110701107
2013	10	9	19812	341	58.099706744868
2013	10	10	1111	22	50.5
2013	10	11	56962	566	100.639575971731
2013	10	12	46398	360	128.883333333333
2013	10	13	85338	609	140.128078817734
2013	10	14	35754	265	134.920754716981
2013	10	15	35513	311	114.189710610932
2013	10	16	50871	472	107.777542372881
2013	10	17	84230	622	135.418006430868
2013	10	18	68902	491	140.329938900204
2013	10	19	84882	566	149.968197879859
2013	10	20	20932	210	99.6761904761905
2013	10	21	66117	484	136.605371900826
2013	10	22	59858	598	100.096989966555
2013	10	23	1183	17	69.5882352941177
2013	10	24	80757	616	131.099025974026
2013	10	25	70437	529	133.151228733459
2013	10	26	51631	392	131.711734693878
2013	10	27	4867	65	74.8769230769231
2013	10	28	79702	639	124.729264475743
2013	10	29	26283	302	87.0298013245033
2013	10	30	35207	311	113.20578778135
2013	10	31	0	0	0
2013	11	1	25386	386	65.7668393782383
2013	11	2	45948	509	90.2711198428291
