HomeCentral
 Falkenstrasse 20
 8630 Rueti
 Datum: 19.10.14 00:00
 
 Startzeit: 2014-10-19 00:00:08 +0100
 103	61	56	59	36	0	65	0	41
 144	60	56	59	36	0	66	0	41
 189	60	56	59	36	0	66	0	41
 234	60	56	59	36	0	67	0	41
 280	60	56	59	36	0	68	0	41
 325	60	56	59	36	0	69	0	41
 371	60	56	59	36	0	70	0	41
 416	60	56	59	36	0	70	0	41
 461	60	55	59	36	0	71	0	41
 507	60	55	59	36	0	72	0	41
 552	60	55	59	36	0	73	0	41
 643	59	55	59	36	0	74	0	41
 688	59	55	59	36	0	75	0	41
 733	59	55	59	36	0	76	0	41
 779	59	55	60	36	0	76	0	41
 824	59	55	59	36	0	77	0	41
 869	59	54	59	36	0	78	0	41
 915	59	55	59	36	0	79	0	41
 960	59	54	59	36	0	79	0	41
 1005	59	54	59	36	0	80	0	41
 1051	59	54	59	36	0	81	0	41
 1096	59	54	59	36	0	82	0	41
 1142	58	54	59	36	0	82	0	41
 1187	58	54	59	36	0	83	0	41
 1232	58	53	59	36	0	84	0	41
 1278	58	54	59	36	0	85	0	41
 1323	58	53	59	36	0	85	0	41
 1368	58	53	59	36	0	86	0	41
 1418	58	53	59	36	0	87	0	41
 1459	58	53	59	36	0	88	0	41
 1508	58	53	60	36	0	88	0	41
 1550	58	53	59	36	0	89	0	41
 1595	58	53	59	36	0	90	0	41
 1686	58	53	59	36	0	91	0	41
 1731	58	53	59	36	0	92	0	41
 1822	57	52	59	44	0	94	0	41
 1867	57	52	59	44	0	94	0	41
 1913	57	52	59	44	0	95	0	41
 1958	57	52	59	44	0	96	0	41
 2003	57	52	59	44	0	97	0	41
 2049	57	52	59	44	0	97	0	41
 2094	57	52	59	44	0	98	0	41
 2139	57	52	59	44	0	99	0	41
 2185	57	52	59	44	0	100	0	41
 2230	57	52	58	44	0	100	0	41
 2275	57	52	59	44	0	101	0	41
 2321	57	52	59	44	0	102	0	41
 2366	56	52	59	44	0	103	0	41
 2411	56	51	59	44	0	104	0	41
 2457	56	51	59	44	0	104	0	41
 2502	56	51	59	44	0	105	0	41
 2547	56	51	59	44	0	106	0	41
 2593	56	51	58	44	0	107	0	41
 2638	56	51	59	44	0	107	0	41
 2684	56	51	58	44	0	108	0	41
 2729	56	51	58	44	0	109	0	41
 2774	56	51	58	44	0	110	0	41
 2820	56	51	58	44	0	110	0	41
 2865	56	51	58	44	0	111	0	41
 2910	56	51	58	44	0	112	0	41
 2956	55	51	58	44	0	113	0	41
 3001	56	51	58	44	0	113	0	41
 3046	55	50	58	44	0	114	0	41
 3092	56	50	58	44	0	115	0	41
 3137	55	50	58	44	0	116	0	41
 3182	55	50	58	44	0	116	0	41
 3228	55	50	58	44	0	117	0	41
 3273	55	50	58	44	0	118	0	41
 3318	55	50	58	44	0	119	0	41
 3364	55	50	58	44	0	119	0	41
 3409	55	50	58	44	0	120	0	41
 3455	55	50	58	44	0	121	0	41
 3500	55	50	58	44	0	122	0	41
 3545	55	50	58	44	0	122	0	41
 3591	55	50	60	44	0	123	0	41
 3636	55	50	60	4	1	64	0	41
 3682	55	50	58	4	1	65	0	41
 3727	55	50	58	4	1	65	0	41
 3772	55	49	58	4	1	66	0	41
 3817	55	50	58	4	1	67	0	40
 3863	55	50	58	4	1	68	0	41
 3908	54	50	58	4	1	68	0	40
 3953	55	49	58	4	1	69	0	41
 3999	54	49	58	4	1	70	0	40
 4044	55	49	58	4	1	71	0	41
 4089	54	49	58	4	1	71	0	40
 4136	54	49	58	4	1	72	0	40
 4180	54	49	58	4	1	73	0	40
 4226	54	49	58	4	1	74	0	41
 4271	54	49	58	4	1	74	0	40
 4317	54	49	58	4	1	75	0	40
 4362	54	49	58	4	1	76	0	40
 4407	54	49	58	4	1	77	0	40
 4452	54	49	58	4	1	78	0	40
 4498	54	49	58	4	1	78	0	40
 4544	54	49	58	4	1	79	0	41
 4588	54	49	58	4	1	80	0	40
 4634	54	49	58	4	1	81	0	40
 4679	54	49	58	4	1	81	0	40
 4724	54	49	58	4	1	82	0	40
 4770	54	49	58	4	1	83	0	40
 4815	54	48	58	4	1	84	0	40
 4866	54	48	58	4	1	84	0	40
 4906	53	48	58	4	1	85	0	40
 4951	54	48	58	4	1	86	0	40
 4997	53	48	58	4	1	87	0	40
 5048	53	48	58	4	1	87	0	40
 5088	53	48	58	4	1	88	0	40
 5133	53	48	58	4	1	89	0	40
 5178	53	48	58	4	1	90	0	40
 5226	53	48	58	4	1	90	0	40
 5269	53	48	58	4	1	91	0	40
 5314	53	48	58	4	1	92	0	40
 5359	53	48	58	4	1	93	0	40
 5405	53	48	58	4	1	93	0	40
 5450	53	48	58	12	1	94	0	40
 5495	53	48	58	12	1	95	0	40
 5541	53	48	58	12	1	96	0	40
 5586	53	48	58	12	1	96	0	40
 5631	53	48	58	12	1	97	0	40
 5677	53	48	58	12	1	98	0	40
 5722	53	48	58	12	1	99	0	40
 5768	53	48	58	12	1	99	0	40
 5813	53	48	58	12	1	100	0	40
 5858	53	48	58	12	1	101	0	40
 5904	53	48	58	12	1	102	0	40
 5949	53	47	58	12	1	102	0	40
 5994	53	47	58	12	1	103	0	40
 6040	52	47	58	12	1	104	0	40
 6130	52	47	57	12	1	105	0	40
