HomeCentral
 Falkenstrasse 20
 8630 Rueti
 Datum: 15.04.14 00:00
 
 Startzeit: 2014-04-15 00:00:14 +0100
 105	28	28	54	4	0	65	0	37
 150	28	28	54	4	0	66	0	37
 195	28	28	54	4	0	66	0	37
 240	28	28	54	4	0	67	0	38
 286	28	28	54	4	0	68	0	37
 331	28	28	54	4	0	69	0	37
 376	28	28	54	4	0	70	0	37
 422	28	28	54	4	0	70	0	37
 467	28	28	54	4	0	71	0	37
 513	28	28	54	4	0	72	0	37
 558	28	28	54	4	0	73	0	37
 603	28	28	53	4	0	73	0	37
 649	28	28	53	4	0	74	0	38
 694	28	28	53	4	0	75	0	38
 739	28	28	54	4	0	76	0	38
 785	28	28	54	4	0	76	0	38
 830	28	28	53	4	0	77	0	38
 875	28	28	53	4	0	78	0	38
 921	28	28	54	4	0	79	0	37
 966	28	28	53	4	0	79	0	37
 1011	28	28	53	4	0	80	0	37
 1057	28	28	53	4	0	81	0	37
 1102	28	28	53	4	0	82	0	37
 1147	28	28	53	4	0	82	0	37
 1193	28	28	53	4	0	83	0	37
 1238	28	28	53	4	0	84	0	37
 1283	28	28	53	4	0	85	0	37
 1329	28	28	53	4	0	85	0	37
 1374	28	28	53	4	0	86	0	37
 1420	28	28	53	4	0	87	0	37
 1465	28	28	53	4	0	88	0	37
 1510	28	28	53	4	0	88	0	37
 1556	28	28	53	4	0	89	0	37
 1601	28	28	53	4	0	90	0	37
 1646	28	28	54	4	0	91	0	37
 1692	28	28	53	4	0	91	0	37
 1737	28	28	54	4	0	92	0	37
 1782	28	28	53	4	0	93	0	37
 1828	28	28	53	12	0	94	0	37
 1873	28	28	53	12	0	94	0	37
 1918	28	28	53	12	0	95	0	37
 1964	28	28	53	12	0	96	0	37
 2009	28	28	53	12	0	97	0	37
 2054	28	28	53	12	0	98	0	37
 2100	28	28	53	12	0	98	0	37
 2145	28	28	53	12	0	99	0	37
 2190	28	28	53	12	0	100	0	37
 2236	28	28	53	12	0	101	0	37
 2281	28	28	53	12	0	101	0	37
 2327	28	28	53	12	0	102	0	37
 2372	28	28	53	12	0	103	0	37
 2417	28	28	53	12	0	104	0	37
 2463	28	28	53	12	0	104	0	37
 2508	28	28	53	12	0	105	0	37
 2553	28	28	54	12	0	106	0	37
 2599	28	28	53	12	0	107	0	37
 2644	28	28	53	12	0	107	0	37
 2689	28	28	53	12	0	108	0	37
 2735	28	28	53	12	0	109	0	37
 2780	28	27	53	12	0	110	0	37
 2825	28	28	53	12	0	110	0	37
 2871	28	28	53	12	0	111	0	37
 2916	28	28	53	12	0	112	0	37
 2961	28	28	53	12	0	113	0	37
 3007	28	28	53	12	0	113	0	37
 3052	28	28	53	12	0	114	0	37
 3097	28	28	53	12	0	115	0	37
 3143	28	28	53	12	0	116	0	37
 3188	28	28	53	12	0	117	0	37
 3234	28	28	53	12	0	117	0	37
 3279	28	28	53	12	0	118	0	37
 3324	28	28	53	12	0	119	0	37
 3370	28	28	53	12	0	120	0	37
 3415	28	28	53	12	0	120	0	37
 3460	28	28	53	12	0	121	0	37
 3506	28	28	53	12	0	122	0	37
 3551	28	28	53	12	0	123	0	37
 3596	28	28	53	12	0	123	0	37
